"country","year","code","pop","hc","gdp","capital","productivity","growth","date","haircut","restructure","debt","country.name","fxregime","cpi","restructure2","haircut2","bankcrisis","default","workshare1","workshare2","institutions1","institutions2","group","code.v2"
"AGO",1970,"614",2.54580807685852,NA,24671.765625,39668.0234375,NA,0,NA,0,0,NA,"ANGOLA",NA,NA,NA,NA,0,0,51.278919,33.351788,NA,NA,"UMI",1
"AGO",1971,"614",2.56632709503174,NA,26153.66015625,42188.97265625,NA,0.0600643891391539,NA,0,0,NA,"ANGOLA",NA,NA,NA,NA,0,0,51.061562,33.011745,NA,NA,"UMI",1
"AGO",1972,"614",2.59692668914795,NA,26197.763671875,44650.81640625,NA,0.00168632288412069,NA,0,0,NA,"ANGOLA",NA,NA,NA,NA,0,0,50.962818,32.730381,NA,NA,"UMI",1
"AGO",1973,"614",2.64015960693359,NA,28323.576171875,47390.76953125,NA,0.0811448078784754,NA,0,0,NA,"ANGOLA",NA,NA,NA,NA,0,0,50.9492,32.503677,NA,NA,"UMI",1
"AGO",1974,"614",2.76743221282959,NA,29214.4765625,50165.2421875,NA,0.0314543751544219,NA,0,0,NA,"ANGOLA",NA,NA,NA,NA,0,0,50.99052,32.335526,NA,NA,"UMI",1
"AGO",1975,"614",2.93805456161499,NA,27741.404296875,52583.51171875,NA,-0.0504226821409441,NA,0,0,NA,"ANGOLA",NA,NA,NA,NA,0,0,51.063541,32.222851,NA,NA,"UMI",1
"AGO",1976,"614",3.04099249839783,NA,26285.97265625,54712.61328125,NA,-0.0524642381131712,NA,0,0,NA,"ANGOLA",NA,NA,NA,NA,0,0,50.913849,32.005058,NA,NA,"UMI",1
"AGO",1977,"614",3.06906914710999,NA,26480.029296875,56891.96875,NA,0.00738251702391767,NA,0,0,NA,"ANGOLA",NA,NA,NA,NA,0,0,50.828968,31.858519,NA,NA,"UMI",1
"AGO",1978,"614",3.15704202651978,NA,25077.5234375,58751.671875,NA,-0.0529646641871546,NA,0,0,NA,"ANGOLA",NA,NA,NA,NA,0,0,50.794815,31.767454,NA,NA,"UMI",1
"AGO",1979,"614",3.24107575416565,NA,25156.91015625,60542.4375,NA,0.0031656522601944,NA,0,0,NA,"ANGOLA",NA,NA,NA,NA,0,0,50.799137,31.714478,NA,NA,"UMI",1
"AGO",1980,"614",3.28312397003174,NA,25844.25,62152.359375,NA,0.027322109093721,NA,0,0,NA,"ANGOLA",NA,46.708,NA,NA,0,0,50.824371,31.68281,NA,NA,"UMI",1
"AGO",1981,"614",3.448326587677,NA,24707.1015625,63818.34765625,NA,-0.0440000556216567,NA,0,0,NA,"ANGOLA",NA,1.391,NA,NA,0,0,50.604805,31.49996,NA,NA,"UMI",1
"AGO",1982,"614",3.62531089782715,NA,24707.1015625,65968.3203125,NA,0,NA,0,0,NA,"ANGOLA",NA,1.833,NA,NA,0,0,50.484077,31.382563,NA,NA,"UMI",1
"AGO",1983,"614",3.76947808265686,NA,25744.80078125,67514.890625,NA,0.0420000385769653,NA,0,0,NA,"ANGOLA",NA,1.833,NA,NA,0,0,50.427921,31.314905,NA,NA,"UMI",1
"AGO",1984,"614",3.91404628753662,NA,27289.48828125,69258.40625,NA,0.0599999787578469,NA,0,0,NA,"ANGOLA",NA,1.833,NA,NA,0,0,50.413654,31.291489,NA,NA,"UMI",1
"AGO",1985,"614",4.07977199554443,NA,28244.62109375,71063.2890625,NA,0.0350000264811213,NA,0,0,NA,"ANGOLA",NA,1.833,NA,NA,0,1,50.443916,31.316612,NA,NA,"UMI",1
"AGO",1986,"614",4.21344661712646,NA,29141.716796875,72305.8671875,NA,0.0317616476477891,NA,0,0,NA,"ANGOLA",NA,1.833,NA,NA,0,1,50.213604,31.188795,NA,NA,"UMI",1
"AGO",1987,"614",4.34455633163452,NA,31181.74609375,73923.5625,NA,0.0700037444977765,NA,0,0,NA,"ANGOLA",NA,1.833,NA,NA,0,1,50.047169,31.109602,NA,NA,"UMI",1
"AGO",1988,"614",4.46398258209229,NA,32919.46875,74851.4453125,NA,0.0557288437608792,NA,0,0,NA,"ANGOLA",NA,1.833,NA,NA,0,1,49.949272,31.07568,NA,NA,"UMI",1
"AGO",1989,"614",4.61267805099487,NA,33047.0234375,75257.953125,NA,0.00387474926976153,NA,0,0,NA,"ANGOLA",NA,1.833,NA,NA,0,1,49.917221,31.07748,NA,NA,"UMI",1
"AGO",1990,"614",4.78990411758423,NA,32900.08203125,75884.3125,NA,-0.00444643392854737,NA,0,0,NA,"ANGOLA",NA,1.833,NA,NA,0,1,49.933784,31.099348,NA,NA,"UMI",1
"AGO",1991,"614",4.95840835571289,NA,33226.23828125,79916.0859375,NA,0.00991353911185394,NA,0,0,NA,"ANGOLA",NA,85.265,NA,NA,0,1,49.750435,30.981703,NA,NA,"UMI",1
"AGO",1992,"614",5.16123056411743,NA,31286.3984375,87563.390625,NA,-0.0583827704878851,NA,0,0,NA,"ANGOLA",NA,299.097,NA,NA,0,1,49.676666,30.919828,NA,NA,"UMI",1
"AGO",1993,"614",5.40414237976074,NA,23782.849609375,92696.1015625,NA,-0.239834215597383,NA,0,0,NA,"ANGOLA",NA,NA,NA,NA,0,1,49.683086,30.896824,NA,NA,"UMI",1
"AGO",1994,"614",5.57646369934082,NA,24101.388671875,97478.9296875,NA,0.0133936457460688,NA,0,0,NA,"ANGOLA",NA,949.771,NA,NA,0,1,49.749027,30.902365,NA,NA,"UMI",1
"AGO",1995,"614",5.7332592010498,NA,27716.59765625,103837.984375,NA,0.150000028363252,NA,0,0,222.1,"ANGOLA",NA,NA,NA,NA,0,1,49.86945,30.935438,NA,NA,"UMI",1
"AGO",1996,"614",5.86194276809692,NA,33259.91796875,114455.3828125,NA,0.200000028187082,NA,0,0,147.9,"ANGOLA",NA,NA,NA,NA,0,1,49.750389,30.80954,NA,NA,"UMI",1
"AGO",1997,"614",6.0016040802002,NA,35089.2109375,121194.6015625,NA,0.05499992424722,NA,0,0,118.1,"ANGOLA",NA,221.492,NA,NA,0,1,49.713089,30.722757,NA,NA,"UMI",1
"AGO",1998,"614",6.1417760848999,NA,35089.2109375,131815.203125,NA,0,NA,0,0,154.9,"ANGOLA",NA,107.429,NA,NA,0,1,49.742783,30.673256,NA,NA,"UMI",1
"AGO",1999,"614",6.30558586120605,NA,36226.03125,139675.421875,NA,0.0323980016115174,NA,0,0,165.3,"ANGOLA",NA,248.248,NA,NA,0,1,49.813499,30.654627,NA,NA,"UMI",1
"AGO",2000,"614",6.52524852752686,NA,37317.1875,139992.109375,NA,0.030120778135198,NA,0,0,89.9,"ANGOLA",NA,325.029,NA,NA,0,1,49.895916,30.654182,NA,NA,"UMI",1
"AGO",2001,"614",6.79286909103394,NA,38488.94921875,139919.21875,NA,0.0314000544320228,NA,0,0,80.2,"ANGOLA",NA,152.586,NA,NA,0,1,49.778152,30.540331,NA,NA,"UMI",1
"AGO",2002,"614",7.03218173980713,NA,44081.390625,140086.640625,NA,0.145299924257886,NA,0,0,73,"ANGOLA",5,108.893,NA,NA,0,1,49.722179,30.470602,NA,NA,"UMI",1
"AGO",2003,"614",7.29332065582275,NA,45536.078125,140577.140625,NA,0.0330000365091704,NA,0,0,59.8,"ANGOLA",5,98.342,NA,NA,0,1,49.707481,30.433262,NA,NA,"UMI",1
"AGO",2004,"614",7.52019929885864,NA,50636.1171875,140002.0625,NA,0.111999962941473,NA,0,0,45.4,"ANGOLA",1,43.559,NA,NA,0,1,49.723305,30.422449,NA,NA,"UMI",1
"AGO",2005,"614",7.73818874359131,NA,61016.5234375,139891,NA,0.205000043971825,NA,0,0,44.8,"ANGOLA",1,22.961,NA,NA,0,0,49.767399,30.436831,NA,NA,"UMI",1
"AGO",2006,"614",7.97403955459595,NA,72365.59375,143122.921875,NA,0.185999950064756,NA,0,0,21.6,"ANGOLA",1,13.305,NA,NA,0,0,49.644409,30.356203,NA,NA,"UMI",1
"AGO",2007,"614",8.18881416320801,NA,89146.890625,149926.921875,NA,0.231896071121506,NA,0,0,21.4,"ANGOLA",1,12.249,NA,NA,0,0,49.584225,30.316753,NA,NA,"UMI",1
"AGO",2008,"614",8.44227695465088,NA,101463.0234375,159350.5,NA,0.138155495117696,NA,0,0,31.6,"ANGOLA",1,12.465,NA,NA,0,0,49.583172,30.316755,NA,NA,"UMI",1
"AGO",2009,"614",8.76299095153809,NA,103887.9921875,169636.9375,NA,0.02390002453942,NA,0,0,36.5,"ANGOLA",1,13.721,NA,NA,0,0,49.645161,30.359772,NA,NA,"UMI",1
"AGO",2010,"614",9.09621620178223,NA,107472.125,179438.125,NA,0.0344999719123578,NA,0,0,37.6,"ANGOLA",2,14.48,NA,NA,0,0,49.772179,30.446905,NA,NA,"UMI",1
"AGO",2011,"614",9.41135120391846,NA,111634.8828125,189148.203125,NA,0.0387333721418461,NA,0,0,31.5,NA,NA,13.484,NA,NA,NA,0,49.781116,30.466169,NA,NA,"UMI",1
"BDI",1960,"618",NA,1.09179019927979,1502.54345703125,2635.42065429688,NA,0,NA,0,0,NA,"BURUNDI",1,NA,NA,NA,0,0,53.511379,35.586708,NA,NA,"LIC",2
"BDI",1961,"618",NA,1.09615170955658,1288.34338378906,2610.19921875,NA,-0.142558321517975,NA,0,0,NA,"BURUNDI",1,NA,NA,NA,0,0,53.179916,35.413212,NA,NA,"LIC",2
"BDI",1962,"618",NA,1.10053062438965,1397.37963867188,2600.70751953125,NA,0.0846329140621973,NA,0,0,NA,"BURUNDI",1,NA,NA,NA,0,0,52.777222,35.198772,NA,NA,"LIC",2
"BDI",1963,"618",NA,1.10492706298828,1480.56103515625,2581.72924804688,NA,0.0595266985308506,NA,0,0,NA,"BURUNDI",1,NA,NA,NA,0,0,52.380981,34.973534,NA,NA,"LIC",2
"BDI",1964,"618",NA,1.10934102535248,1577.27770996094,2562.27075195313,NA,0.0653243415895266,NA,0,0,3.8,"BURUNDI",1,NA,NA,NA,0,0,52.110737,34.786385,NA,NA,"LIC",2
"BDI",1965,"618",NA,1.11377263069153,1654.37805175781,2553.45727539063,NA,0.0488819066610529,NA,0,0,5.2,"BURUNDI",1,NA,NA,NA,0,0,52.009335,34.64817,NA,NA,"LIC",2
"BDI",1966,"618",NA,1.12104117870331,1721.23742675781,2563.83081054688,NA,0.0404136013101483,NA,0,0,5.9,"BURUNDI",1,NA,NA,NA,0,0,51.621986,34.244877,NA,NA,"LIC",2
"BDI",1967,"618",NA,1.12835717201233,1965.33715820313,2584.990234375,NA,0.141816420936835,NA,0,0,7.3,"BURUNDI",1,NA,NA,NA,0,0,51.450657,33.922615,NA,NA,"LIC",2
"BDI",1968,"618",NA,1.13572096824646,1959.11840820313,2625.07299804688,NA,-0.00316421534800964,NA,0,0,8.5,"BURUNDI",1,NA,NA,NA,0,0,51.438496,33.655624,NA,NA,"LIC",2
"BDI",1969,"618",NA,1.14313280582428,1923.50048828125,2665.06982421875,NA,-0.0181805856005141,NA,0,0,7.7,"BURUNDI",1,NA,NA,NA,0,0,51.517929,33.41568,NA,NA,"LIC",2
"BDI",1970,"618",NA,1.15059304237366,2368.498046875,2668.02685546875,NA,0.231347775217556,NA,0,0,8.5,"BURUNDI",1,NA,NA,NA,0,0,51.672913,33.201721,NA,NA,"LIC",2
"BDI",1971,"618",NA,1.15675234794617,2445.42700195313,2737.40014648438,NA,0.0324800584824759,NA,0,0,6.9,"BURUNDI",1,NA,NA,NA,0,0,51.43211,32.719845,NA,NA,"LIC",2
"BDI",1972,"618",NA,1.16294467449188,2299.1611328125,2706.34814453125,NA,-0.0598119956244081,NA,0,0,7.5,"BURUNDI",1,NA,NA,NA,0,0,51.307926,32.255848,NA,NA,"LIC",2
"BDI",1973,"618",NA,1.16917014122009,2457.8408203125,2724.40234375,NA,0.0690163404536556,NA,0,0,7.8,"BURUNDI",1,NA,NA,NA,0,0,51.290947,31.832485,NA,NA,"LIC",2
"BDI",1974,"618",NA,1.17542886734009,2444.8154296875,2806.1005859375,NA,-0.00529952571271231,NA,0,0,7.3,"BURUNDI",1,NA,NA,NA,0,0,51.351406,31.477526,NA,NA,"LIC",2
"BDI",1975,"618",NA,1.18172121047974,2445.31909179688,2844.60595703125,NA,0.000206012324392268,NA,0,0,8.9,"BURUNDI",1,NA,NA,NA,0,0,51.450928,31.197683,NA,NA,"LIC",2
"BDI",1976,"618",NA,1.18700051307678,2699.56616210938,2936.76904296875,NA,0.103972962532948,NA,0,0,10.3,"BURUNDI",1,NA,NA,NA,0,0,51.631489,31.117094,NA,NA,"LIC",2
"BDI",1977,"618",NA,1.19230341911316,2943.84619140625,3103.50390625,NA,0.0904886247003463,NA,0,0,12.4,"BURUNDI",1,NA,NA,NA,0,0,51.836029,31.165758,NA,NA,"LIC",2
"BDI",1978,"618",NA,1.19762992858887,3087.2333984375,3301.4833984375,NA,0.0487074384014455,NA,0,0,17.3,"BURUNDI",1,NA,NA,NA,0,0,52.037895,31.317886,NA,NA,"LIC",2
"BDI",1979,"618",NA,1.20298027992249,3137.49975585938,3505.00219726563,NA,0.0162820075240572,NA,0,0,22.2,"BURUNDI",1,NA,NA,NA,0,0,52.223404,31.540472,NA,NA,"LIC",2
"BDI",1980,"618",2.07579779624939,1.2083545923233,3080.28881835938,3690.41674804688,1.50679004192352,-0.0182345631718877,NA,0,0,19.2,"BURUNDI",1,1.2,NA,NA,0,0,52.373974,31.80172,NA,NA,"LIC",2
"BDI",1981,"618",2.14509963989258,1.21125972270966,3416.43017578125,3931.87573242188,1.60205543041229,0.109126571319668,NA,0,0,22.7,"BURUNDI",1,12.178,NA,NA,0,0,52.058693,31.828733,NA,NA,"LIC",2
"BDI",1982,"618",2.22470641136169,1.21417200565338,3401.71362304688,4178.474609375,1.52598440647125,-0.0043075818843582,NA,0,0,27.2,"BURUNDI",1,5.854,NA,NA,0,0,51.817154,31.921726,NA,NA,"LIC",2
"BDI",1983,"618",2.3075385093689,1.2170912027359,3507.46411132813,4472.11865234375,1.50240206718445,0.031087416519951,NA,0,0,36.8,"BURUNDI",1,8.158,NA,NA,0,0,51.590641,32.04134,NA,NA,"LIC",2
"BDI",1984,"618",2.39314603805542,1.2200174331665,3503.97387695313,4795.8564453125,1.43259155750275,-0.00099508769419123,NA,0,0,44.2,"BURUNDI",2,14.301,NA,NA,0,0,51.325058,32.15023,NA,NA,"LIC",2
"BDI",1985,"618",2.47105765342712,1.22295069694519,3913.44604492188,5069.96240234375,1.53772187232971,0.116859366635691,NA,0,0,47.6,"BURUNDI",2,3.821,NA,NA,0,0,51.007648,32.231316,NA,NA,"LIC",2
"BDI",1986,"618",2.54847764968872,1.23040759563446,4062.91430664063,5350.291015625,1.53185701370239,0.0381935153833796,NA,0,0,54.7,"BURUNDI",3,1.668,NA,NA,0,0,50.511158,32.146496,NA,NA,"LIC",2
"BDI",1987,"618",2.62244653701782,1.23791003227234,4229.2578125,5621.36572265625,1.53403198719025,0.0409419183632522,NA,0,0,74,"BURUNDI",3,7.108,NA,NA,0,0,50.041893,32.058449,NA,NA,"LIC",2
"BDI",1988,"618",2.69159483909607,1.24545812606812,4436.1728515625,5933.5791015625,1.54863488674164,0.0489246691111953,NA,0,0,80.8,"BURUNDI",3,4.49,NA,NA,0,0,49.629311,31.972153,NA,NA,"LIC",2
"BDI",1989,"618",2.75451707839966,1.25305235385895,4501.97802734375,6014.92041015625,1.53317630290985,0.0148337718080738,NA,0,0,82.7,"BURUNDI",3,11.667,NA,NA,0,0,49.331032,31.908293,NA,NA,"LIC",2
"BDI",1990,"618",2.80724430084229,1.26069283485413,4659.53955078125,6098.19580078125,1.55244374275208,0.0349982879704245,NA,0,0,83.5,"BURUNDI",3,6.991,NA,NA,0,0,49.180386,31.881332,NA,NA,"LIC",2
"BDI",1991,"618",2.84117674827576,1.27515912055969,4908.0556640625,6217.2197265625,1.59914922714233,0.0533349080038568,NA,0,0,83.9,"BURUNDI",3,9.011,NA,NA,0,0,48.55492,31.507639,NA,NA,"LIC",2
"BDI",1992,"618",2.86799287796021,1.28979158401489,4996.681640625,6383.36669921875,1.59217751026154,0.0180572476411448,NA,0,0,93.3,"BURUNDI",3,5.328,NA,NA,0,0,48.119602,31.153934,NA,NA,"LIC",2
"BDI",1993,"618",2.88431692123413,1.30459189414978,4645.490234375,6400.4091796875,1.4605575799942,-0.0702849273795382,NA,0,0,111.9,"BURUNDI",3,9.714,NA,NA,0,0,47.860069,30.805367,NA,NA,"LIC",2
"BDI",1994,"618",2.88994455337524,1.31956195831299,4502.1962890625,6406.123046875,1.40104198455811,-0.0308458177895144,NA,0,0,97.4,"BURUNDI",3,14.713,NA,NA,1,0,47.74873,30.44215,NA,NA,"LIC",2
"BDI",1995,"618",2.88912725448608,1.33470392227173,4186.09130859375,6479.8271484375,1.28816187381744,-0.0702112835987818,NA,0,0,95.3,"BURUNDI",3,19.361,NA,NA,1,0,47.770081,30.060133,NA,NA,"LIC",2
"BDI",1996,"618",2.87745904922485,1.34835314750671,3825.76416015625,6542.4697265625,1.16913652420044,-0.086077230971473,NA,0,0,113.5,"BURUNDI",5,26.416,NA,NA,1,0,47.65382,29.633764,NA,NA,"LIC",2
"BDI",1997,"618",2.86137342453003,1.36214184761047,3840.28637695313,6628.1240234375,1.16600275039673,0.00379589963963876,NA,0,0,100,"BURUNDI",3,31.122,NA,NA,1,0,47.643082,29.197451,NA,NA,"LIC",2
"BDI",1998,"618",2.84778809547424,1.37607157230377,4012.69750976563,7013.41162109375,1.19833135604858,0.0448953843252936,NA,0,0,113,"BURUNDI",3,12.527,NA,NA,1,0,47.730515,28.763685,NA,NA,"LIC",2
"BDI",1999,"618",2.86979866027832,1.39014387130737,3972.58837890625,7077.748046875,1.16748821735382,-0.0099955530567074,NA,0,0,122.7,"BURUNDI",3,3.375,NA,NA,0,0,47.900566,28.352264,NA,NA,"LIC",2
"BDI",2000,"618",2.91645121574402,1.40435993671417,3936.810546875,7159.19873046875,1.13035595417023,-0.00900617648212033,NA,0,0,136.4,"BURUNDI",3,24.306,NA,NA,0,0,48.131351,27.970676,NA,NA,"LIC",2
"BDI",2001,"618",2.99373722076416,1.41710484027863,4019.50366210938,7281.82080078125,1.11818170547485,0.0210051040683228,NA,0,0,127.4,"BURUNDI",3,7.868,NA,NA,0,0,48.90696,28.105137,NA,NA,"LIC",2
"BDI",2002,"618",3.09794235229492,1.42996537685394,4200.35888671875,7416.97119140625,1.12430083751678,0.0449944171749951,NA,0,0,159.1,"BURUNDI",3,-1.258,NA,NA,0,0,49.704144,28.334787,NA,NA,"LIC",2
"BDI",2003,"618",3.22726511955261,1.44294261932373,4149.94921875,7825.84326171875,1.05599045753479,-0.0120012763976292,NA,0,0,171.9,"BURUNDI",3,10.574,NA,NA,0,0,50.486416,28.651318,NA,NA,"LIC",2
"BDI",2004,"618",3.36564612388611,1.45603764057159,4332.5517578125,8392.3623046875,1.04418182373047,0.0440011502399785,NA,0,0,152.8,"BURUNDI",1,8.177,NA,NA,0,0,51.212521,29.043144,NA,NA,"LIC",2
"BDI",2005,"618",3.5181450843811,1.46925139427185,4371.54443359375,8791.1650390625,1,0.00899993305583436,NA,0,0,121,"BURUNDI",2,13.253,NA,NA,0,0,51.852364,29.493454,NA,NA,"LIC",2
"BDI",2006,"618",3.67211246490479,1.48841547966003,4610.38720703125,9159.8193359375,1.0015424489975,0.0546357876639842,NA,0,0,112.7,"BURUNDI",2,2.744,NA,NA,0,0,52.329346,29.931206,NA,NA,"LIC",2
"BDI",2007,"618",3.83553194999695,1.50782942771912,4903.51220703125,9498.2626953125,1.01482033729553,0.0635792584954596,NA,0,0,129.6,"BURUNDI",2,8.412,NA,NA,0,0,52.736561,30.400509,NA,NA,"LIC",2
"BDI",2008,"618",4.00656652450562,1.5274965763092,5569.8291015625,9819.263671875,1.0995500087738,0.135885640006321,NA,0,0,102.5,"BURUNDI",2,24.407,NA,NA,0,0,53.070286,30.893709,NA,NA,"LIC",2
"BDI",2009,"618",4.16750383377075,1.54742038249969,5764.77294921875,10144.703125,1.08870804309845,0.0349999693171129,NA,0,0,25.6,"BURUNDI",2,10.557,NA,NA,0,0,53.336597,31.411768,NA,NA,"LIC",2
"BDI",2010,"618",4.31217336654663,1.56760394573212,5989.59912109375,10433.234375,1.08753526210785,0.0390000046585475,NA,0,0,39.8,"BURUNDI",2,6.496,NA,NA,0,0,53.541195,31.952333,NA,NA,"LIC",2
"BDI",2011,"618",4.44244432449341,1.56760394573212,6241.16259765625,10741.4697265625,1.1002711057663,0.0420000523368186,NA,0,0,37,NA,NA,9.583,NA,NA,NA,0,53.35442,32.21714,NA,NA,"LIC",2
"BEN",1959,"638",NA,1.0898768901825,2041.56469726563,5864.40185546875,NA,0,NA,0,0,NA,"BENIN",1,NA,NA,NA,0,0,56.464706,38.531448,NA,NA,"LIC",3
"BEN",1960,"638",NA,1.09167850017548,2170.87377929688,6078.36083984375,NA,0.0633382239634336,NA,0,0,NA,"BENIN",1,NA,NA,NA,0,0,56.44677,38.302486,2,2,"LIC",3
"BEN",1961,"638",NA,1.09496593475342,2199.00927734375,6288.6728515625,NA,0.0129604486060828,NA,0,0,NA,"BENIN",1,NA,NA,NA,0,0,56.04274,37.8801,2,2,"LIC",3
"BEN",1962,"638",NA,1.09826326370239,2118.04956054688,6492.1669921875,NA,-0.0368164507676219,NA,0,0,NA,"BENIN",1,NA,NA,NA,0,0,55.655453,37.501759,2,2,"LIC",3
"BEN",1963,"638",NA,1.10157060623169,2236.06909179688,6732.98486328125,NA,0.0557208544353076,NA,0,0,NA,"BENIN",1,NA,NA,NA,0,0,55.293743,37.169033,-88,-1,"LIC",3
"BEN",1964,"638",NA,1.10488784313202,2329.9462890625,6926.7197265625,NA,0.0419831380032096,NA,0,0,NA,"BENIN",1,NA,NA,NA,0,0,54.990055,36.899204,-88,-4,"LIC",3
"BEN",1965,"638",NA,1.10821509361267,2452.26782226563,7098.1611328125,NA,0.0524997223229332,NA,0,0,NA,"BENIN",1,NA,NA,NA,0,0,54.759567,36.69532,-7,-7,"LIC",3
"BEN",1966,"638",NA,1.11054241657257,2539.25170898438,7284.763671875,NA,0.0354707939846417,NA,0,0,NA,"BENIN",1,NA,NA,NA,0,0,54.2584,36.357033,-7,-7,"LIC",3
"BEN",1967,"638",NA,1.11287462711334,2713.53588867188,7612.609375,NA,0.0686360391413139,NA,0,0,NA,"BENIN",1,NA,NA,NA,0,0,53.869541,36.111252,-7,-7,"LIC",3
"BEN",1968,"638",NA,1.1152116060257,2854.68701171875,7979.16455078125,NA,0.0520174152242207,NA,0,0,NA,"BENIN",1,NA,NA,NA,0,0,53.570225,35.919765,-7,-7,"LIC",3
"BEN",1969,"638",NA,1.11755359172821,3015.97607421875,8364.958984375,NA,0.0564997359913342,NA,0,0,NA,"BENIN",1,NA,NA,NA,0,0,53.333317,35.735558,-7,-7,"LIC",3
"BEN",1970,"638",NA,1.11990058422089,3071.998046875,8698.5810546875,NA,0.0185750719759147,NA,0,0,6.2,"BENIN",1,NA,NA,NA,0,0,53.144386,35.532433,-2,-2,"LIC",3
"BEN",1971,"638",NA,1.12280225753784,3135.98974609375,9005.8642578125,NA,0.0208306444998706,NA,0,0,6.7,"BENIN",1,NA,NA,NA,0,0,52.736919,35.166683,-2,-2,"LIC",3
"BEN",1972,"638",NA,1.12571144104004,3443.95239257813,9533.0986328125,NA,0.0982026956140352,NA,0,0,5.4,"BENIN",1,NA,NA,NA,0,0,52.419209,34.817028,-7,-7,"LIC",3
"BEN",1973,"638",NA,1.12862825393677,3592.36279296875,9972.5771484375,NA,0.0430930464400295,NA,0,0,5.6,"BENIN",1,NA,NA,NA,0,0,52.177601,34.487251,-7,-7,"LIC",3
"BEN",1974,"638",NA,1.13155257701874,3836.484375,10629.9296875,NA,0.0679557149709555,NA,0,0,6.9,"BENIN",1,NA,NA,NA,0,0,52.001713,34.190765,-7,-7,"LIC",3
"BEN",1975,"638",NA,1.13448441028595,3573.94311523438,11235.7392578125,NA,-0.0684327718044258,NA,0,0,10.1,"BENIN",1,NA,NA,NA,0,0,51.882938,33.932819,-7,-7,"LIC",3
"BEN",1976,"638",NA,1.14286351203918,3624.5341796875,11652.6220703125,NA,0.0141555315297183,NA,0,0,12.2,"BENIN",1,NA,NA,NA,0,0,51.601452,33.591202,-7,-7,"LIC",3
"BEN",1977,"638",NA,1.15130460262299,3781.62719726563,12026.4375,NA,0.0433415743348499,NA,0,0,14.1,"BENIN",1,NA,NA,NA,0,0,51.40263,33.306839,-7,-7,"LIC",3
"BEN",1978,"638",NA,1.15980792045593,3761.57470703125,12316.2529296875,NA,-0.0053026089533308,NA,0,0,15.1,"BENIN",1,NA,NA,NA,0,0,51.271374,33.069477,-7,-7,"LIC",3
"BEN",1979,"638",NA,1.16837406158447,4062.82568359375,12977.86328125,NA,0.0800863999854615,NA,0,0,22.7,"BENIN",1,NA,NA,NA,0,0,51.194069,32.869755,-7,-7,"LIC",3
"BEN",1980,"638",1.41956925392151,1.17700350284576,4445.44482421875,13693.048828125,0.924851059913635,0.094175623180209,NA,0,0,23.1,"BENIN",1,9.596,NA,NA,0,0,51.161263,32.700542,-7,-7,"LIC",3
"BEN",1981,"638",1.45035529136658,1.19312810897827,4695.45458984375,14316.556640625,0.940083980560303,0.0562395385638235,NA,0,0,40.1,"BENIN",1,0.795,NA,NA,0,0,50.970356,32.448227,-7,-7,"LIC",3
"BEN",1982,"638",1.48723459243774,1.20947360992432,5201.7470703125,15477.2578125,0.988219141960144,0.107826083882029,NA,0,0,61.6,"BENIN",1,4.059,NA,NA,0,0,50.856281,32.252747,-7,-7,"LIC",3
"BEN",1983,"638",1.53008460998535,1.22604298591614,4975.6826171875,15912.583984375,0.910926222801209,-0.0434593320415748,NA,0,0,73.5,"BENIN",1,-6.067,NA,NA,0,0,50.800526,32.104572,-7,-7,"LIC",3
"BEN",1984,"638",1.56778931617737,1.24283933639526,5370.259765625,16152.9931640625,0.954194962978363,0.0793011087713899,NA,0,0,65.3,"BENIN",1,10.265,NA,NA,0,0,50.786537,31.996861,-7,-7,"LIC",3
"BEN",1985,"638",1.60402595996857,1.25986588001251,5774.57275390625,16504.3359375,0.994493186473846,0.0752874173553494,NA,0,0,70.3,"BENIN",1,1.151,NA,NA,0,0,50.804699,31.923862,-7,-7,"LIC",3
"BEN",1986,"638",1.64717400074005,1.27361726760864,5898.63720703125,16582.978515625,0.989825189113617,0.0214846116608498,NA,0,0,64.8,"BENIN",1,0.414,NA,NA,0,0,50.679535,31.783415,-7,-7,"LIC",3
"BEN",1987,"638",1.69120466709137,1.28751873970032,5810.158203125,16742.5625,0.948488295078278,-0.0149999060462274,NA,0,0,67.3,"BENIN",1,-1.339,NA,NA,0,0,50.615555,31.695599,-7,-7,"LIC",3
"BEN",1988,"638",1.73575556278229,1.30157196521759,5986.46435546875,16768.794921875,0.953624665737152,0.0303444667391197,NA,0,0,65,"BENIN",1,3.445,NA,NA,1,0,50.600346,31.649483,-7,-7,"LIC",3
"BEN",1989,"638",1.7908091545105,1.31577861309052,5944.10595703125,16775.55859375,0.921212673187256,-0.00707569542259193,NA,0,0,84.5,"BENIN",1,-0.202,NA,NA,1,0,50.622696,31.633974,-7,-7,"LIC",3
"BEN",1990,"638",1.85095834732056,1.33014023303986,6125.80859375,17045.123046875,0.917545914649963,0.0305685393282425,NA,0,0,75,"BENIN",1,1.112,NA,NA,1,0,50.674198,31.639797,-88,0,"LIC",3
"BEN",1991,"638",1.91734886169434,1.34717512130737,6383.81201171875,17371.271484375,0.920720517635345,0.0421174468676648,NA,0,0,73,"BENIN",1,2.1,NA,NA,1,0,50.765427,31.673441,6,6,"LIC",3
